TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
179.765852,,3.0,352.8226948047874,3475.0,0.0,,,,3.2448337142978727,0.35,7.78125,,0.0,0.0,,,0.0,,,1.0,,1.8125,49.0,,-0.03021765555556044,0.0,,0.0,18.6875,0.07052827626466751,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.030377999999984695,-0.9597395459103985,71.25,,,,9.251968503936805,,,,,0.0,,0.34519484639167786,0.1276589184999466,0.0,,0.0,99.40989917609208,388.5714416503906,,5.142857551574707,,,,1.0,,19.924585542042472,,,0.0,,-2.1927009819512863E7,,22.85714340209961,0.00879399999999464,,1.0,,1.0,9.62051493778313,,9.251968503936805,,1.0,,,0.002743473291396706,0.0,,0.0,,,19.86415023093135,0.0,,67.46875,,,1.0,,0.0625,0.0,,,,1.0,4.0,0.0,,99.3947903483143,,,1.0,10.125,,
179.780807,,3.0,335.5514626555446,3475.0,31.28125,,,,353.453021543725,0.35,7.28125,,0.0,0.0,,,0.0,,,1.0,,32.34375,23.28125,,0.0639193946031753,0.0,,0.0,31.125,0.11334574222564697,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.014955000000014707,-1.616871046880347,80.8125,,,,9.251968503936805,,,,,0.0,,0.38499099016189575,0.11380352079868317,0.0,,0.0,99.36283065101271,868.5714111328125,,5.142857551574707,,,,1.0,,23.809322069181135,,,0.0,,-2.1927009819512863E7,,22.85714340209961,0.02347199999999816,,1.0,,1.0,9.62051493778313,,9.251968503936805,,1.0,,,-0.012249544548378568,0.0,,0.0,,,23.937160858387486,0.0,,67.46875,,,1.0,,31.21875,0.0,,,,1.0,4.0,0.0,,99.3947903483143,,,1.0,8.6875,,
179.80829,,3.0,354.14480590538346,3475.0,31.8125,,,,354.400211939851,0.35,0.96875,,0.0,0.0,,,0.0,,,1.0,,26.71875,24.1875,,0.049010023809501035,0.0,,0.0,30.0,0.14572587609291077,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.027482999999989488,-1.788418357964741,85.65625,,,,9.271653543306883,,,,,0.0,,0.4835047423839569,0.14468824863433838,0.0,,0.0,99.37028533640955,868.5714111328125,,7.428572177886963,,,,1.0,,27.803105017272152,,,0.0,,-2.1927009819512863E7,,62.85714340209961,0.010971000000012054,,1.0,,1.0,9.62051493778313,,9.271653543306883,,1.0,,,-0.047045258529466484,0.0,,0.0,,,27.901125064891154,0.0,,62.03125,,,1.0,,27.40625,0.0,,,,1.0,7.4285712242126465,0.0,,99.3947903483143,,,1.0,7.375,,
179.833909,,3.0,345.4947727249122,3475.0,24.71875,,,,4.186948241488189,0.35,7.6875,,0.0,0.0,,,0.0,,,1.0,,0.0,13.8125,,-0.023671990158732115,0.0,,0.0,26.0,0.16351817548274994,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.025619000000006054,-2.0845616841424657,68.0625,,,,9.31102362204704,,,,,0.0,,0.6249885559082031,0.16272468864917755,0.0,,0.0,99.40662634339367,1411.4285888671875,,9.714286804199219,,,,1.0,,35.83353418583516,,,0.0,,-2.1927009819512863E7,,114.28572082519531,0.011488999999983207,,1.0,,1.0,9.62051493778313,,9.31102362204704,,1.0,,,-0.0894105531739211,0.0,,0.0,,,35.7861902055177,0.0,,80.0625,,,1.0,,19.8125,0.0,,,,1.0,9.714285850524902,0.0,,99.3947903483143,,,1.0,8.5625,,
179.85006700000002,,3.0,330.3083248777047,3475.0,46.59375,,,,2.1165682161186443,0.35,7.6875,,0.0,0.0,,,0.0,,,1.0,,28.375,13.8125,,-0.058441993650802715,0.0,,0.0,22.03125,0.3018890917301178,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.016157999999990125,-2.2965704827939195,68.0625,,,,9.31102362204704,,,,,0.0,,0.4998016357421875,0.16272468864917755,0.0,,0.0,99.4240113451397,1411.4285888671875,,9.714286804199219,,,,1.0,,39.84717776662462,,,0.0,,-2.1927009819512863E7,,114.28572082519531,0.0029480000000035034,,1.0,,1.0,9.62051493778313,,9.31102362204704,,1.0,,,-0.08520030333589451,0.0,,0.0,,,39.73029377932301,0.0,,93.65625,,,1.0,,32.59375,0.0,,,,1.0,9.714285850524902,0.0,,99.3947903483143,,,1.0,8.09375,,
179.856155,,3.0,343.78097209615083,3475.0,46.59375,,,,356.0569934535839,0.35,8.75,,0.0,0.0,,,0.0,,,1.0,,28.375,15.59375,,-0.08808699206349502,0.0,,0.0,22.03125,0.2056337147951126,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.006088000000005422,-2.4319994023237244,97.9375,,,,9.29133858267696,,,,,0.0,,0.4834437072277069,0.13873714208602905,0.0,,0.0,99.43883384434605,1965.71435546875,,9.714286804199219,,,,1.0,,39.87682276503731,,,0.0,,-2.1927009819512863E7,,194.2857208251953,0.006545999999985952,,1.0,,1.0,9.62051493778313,,9.29133858267696,,1.0,,,-0.05844545277436886,0.0,,0.0,,,39.70064878091032,0.0,,93.65625,,,1.0,,32.59375,0.0,,,,1.0,9.714285850524902,0.0,,99.3947903483143,,,1.0,8.09375,,
179.875313,,3.0,347.57076252896036,3475.0,31.65625,,,,0.6306254332714656,0.35,6.3125,,0.0,0.0,,,0.0,,,1.0,,23.9375,12.1875,,-0.19310976793650525,0.0,,0.0,29.875,0.23676259815692902,0.04364347457885742,0.0,0.0,,,0.35,0.0,1.0,,,0.01915800000000445,-2.7113202994992482,97.9375,,,,9.29133858267696,,,,,0.0,,0.7031464576721191,0.23447370529174805,0.0,,0.0,99.49134523228255,2508.571533203125,,13.714286804199219,,,,1.0,,43.96071911820762,,,0.0,,-2.1927009819512863E7,,194.2857208251953,0.005002999999987878,,1.0,,1.0,9.62051493778313,,9.29133858267696,,1.0,,,-0.09206986476498408,0.0,,0.0,,,43.57449958233461,0.0,,49.84375,,,1.0,,33.53125,0.0,,,,1.0,13.142855644226074,0.0,,99.3947903483143,,,1.0,7.03125,,
179.895309,,3.0,336.22315227842626,3475.0,34.6875,,,,2.1814761311776594,0.35,7.96875,,0.0,0.0,,,0.0,,,1.0,,31.1875,10.5,,-0.25618109333333905,0.0,,0.0,33.3125,0.23670156300067902,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.01999599999999191,-3.014755937036883,50.375,,,,9.251968503936803,,,,,0.0,,0.617175817489624,0.23975341022014618,0.0,,0.0,99.52288089498097,2508.571533203125,,18.285715103149414,,,,1.0,,48.00266402090193,,,0.0,,-2.1927009819512863E7,,194.2857208251953,0.0030490000000042983,,1.0,,1.0,6.963372724284372,,9.251968503936803,,1.0,,,-0.03449680759369786,0.0,,0.0,,,47.490301834235254,0.0,,62.53125,,,1.0,,26.4375,0.0,,,,1.0,18.28571319580078,0.0,,99.3947903483143,,,1.0,8.28125,,
179.915286,,3.0,343.49560888879455,3475.0,26.5,,,,3.42880216547454,0.35,5.875,,0.0,0.0,,,0.0,,,1.0,,28.71875,11.0,,-0.2760477752381121,0.0,,0.0,32.1875,0.22666096687316895,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.019977000000011458,-3.3784530965154653,102.34375,,,,9.212598425196646,,,,,0.0,,0.695547342300415,0.2307504564523697,0.0,,0.0,99.53281423593336,3040.0,,18.285715103149414,,,,1.0,,52.00140428010403,,,0.0,,-2.1927009819512863E7,,297.14288330078125,0.0035570000000006985,,1.0,,1.0,6.963372724284372,,9.212598425196646,,1.0,,,0.007427901269161854,0.0,,0.0,,,51.44930872962781,0.0,,90.71875,,,1.0,,25.09375,0.0,,,,1.0,18.28571319580078,0.0,,99.3947903483143,,,1.0,6.6875,,
179.935268,,3.0,353.2481026196119,3475.0,15.90625,,-1.0,,1.833314438030929,0.35,7.3125,7.6875,0.0,0.0,,0.0,0.0,,,1.0,,25.09375,13.65625,94.82441785714288,-0.2575101406349347,0.0,0.0,0.0,27.59375,0.21015045046806335,0.04425477981567383,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.019981999999998834,-3.672120544630503,86.90625,0.0,,,9.251968503936803,0.0,,,,0.0,,0.8965117335319519,0.2625507414340973,0.0,,0.0,99.52354541863177,3040.0,9.600000000000001,25.142858505249023,132.5,,,1.0,0.17626953125,55.961740222798355,,0.0,0.0,,-2.1927009819512863E7,,422.857177734375,0.010540999999989253,8.898390869140625,1.0,,1.0,6.963372724284372,,9.251968503936803,0.0,1.0,,,0.11502868756974534,0.0,-1.0,0.0,0.362060546875,329.0,55.446719941528485,0.0,,80.1875,,0.462158203125,1.0,0.49625954031944275,15.1875,0.0,0.0,,0.0,1.0,33.14285659790039,0.0,0.0,99.3947903483143,,,1.0,9.625,,
179.957237,,3.0,356.9796747497451,3475.0,15.90625,,,,355.4010445294241,0.35,7.3125,,0.0,0.0,,,0.0,,,1.0,,25.09375,13.65625,,-0.19231557396824428,0.0,,0.0,13.375,3.0518509447574615E-5,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.021968999999984362,-3.734528950160589,86.90625,,,,9.29133858267696,,,,,0.0,,0.0,0.14664143323898315,0.0,,0.0,99.49094813529842,3040.0,,32.57143020629883,,,,1.0,,59.875419233428836,,,0.0,,-2.1927009819512863E7,,422.857177734375,0.014946000000009008,,1.0,,1.0,6.963372724284372,,9.29133858267696,,1.0,,,0.08724904642073852,0.0,,0.0,,,59.49078808549235,0.0,,92.96875,,,1.0,,15.1875,0.0,,,,1.0,33.14285659790039,0.0,,99.3947903483143,,,1.0,9.625,,
179.975604,,3.0,357.9099725993807,3475.0,24.6875,,,,5.399061369361111,0.35,9.6875,,0.0,0.0,,,0.0,,,1.0,,18.34375,13.125,,-0.14705914634922124,0.0,,0.0,16.03125,0.28031250834465027,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.018367000000012013,-3.790139207421271,64.5625,,,,9.29133858267696,,,,,4.25,,1.0,0.24945829808712006,0.0,,0.0,99.46831992148891,3554.28564453125,,32.57143020629883,,,,1.0,,63.8090363831073,,,0.0,,-2.1927009819512863E7,,582.857177734375,0.02113800000000765,,1.0,,1.0,6.963372724284372,,9.29133858267696,,1.0,,,0.11304236718628778,0.0,,3.0,,,63.514918090408855,0.0,,64.5625,,,1.0,,18.71875,0.0,,,,1.0,33.14285659790039,0.0,,99.3947903483143,,,1.0,9.6875,,
179.998146,,3.0,348.8846044471144,3475.0,24.6875,,,,3.5274843500156883,0.35,5.4375,,0.0,0.0,,,0.0,,,1.0,,13.75,12.78125,,-0.09283183523808702,0.0,,0.0,16.03125,0.300119012594223,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.022541999999987183,-3.786445046259439,96.5625,,,,9.29133858267696,,,,,4.25,,0.7881405353546143,0.23255103826522827,0.0,,0.0,99.44120626593335,3965.714111328125,,32.57143020629883,,,,1.0,,67.73368264929346,,,0.0,,-2.1927009819512863E7,,760.0000610351562,0.007211000000012291,,1.0,,1.0,6.963372724284372,,9.29133858267696,,1.0,,,0.13498589865022276,0.0,,3.0,,,67.54801897881728,0.0,,103.0,,,1.0,,17.3125,0.0,,,,1.0,45.14285659790039,0.0,,99.3947903483143,,,1.0,7.5625,,
180.015322,,3.0,340.81748420135693,3475.0,24.59375,,,,0.08596422521668286,0.35,5.6875,,0.0,0.0,,,0.0,,,1.0,,13.75,14.0,,-0.021964395238114776,0.0,,0.0,16.84375,0.23407696187496185,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.017176000000006297,-3.9554116042308296,88.96875,,,,9.370078740157275,,,,,4.25,,0.9085360169410706,0.23984496295452118,0.0,,0.0,99.40577254593336,4154.28564453125,,40.57143020629883,,,,1.0,,71.6416887865912,,,0.0,,-2.1927009819512863E7,,942.8572387695312,0.00440800000001218,,1.0,,1.0,6.963372724284372,,9.370078740157275,,1.0,,,0.10624635766978324,0.0,,3.0,,,71.59775999611497,0.0,,64.28125,,,1.0,,17.3125,0.0,,,,1.0,45.14285659790039,0.0,,99.3947903483143,,,1.0,7.5625,,
180.035296,,3.0,349.222962927773,3475.0,30.125,,,,1.8174527015945712,0.35,7.0625,,0.0,0.0,,,4.5,,,1.0,,13.375,11.4375,,0.03301448444443622,0.0,,0.0,22.1875,0.29831841588020325,0.04425477981567383,0.0,0.0,,,0.35,0.0,1.0,,,0.01997399999999061,-4.071347288491818,68.9375,,,,9.429133858267512,,,,,4.375,,1.0,0.3021027147769928,0.0,,0.0,99.37828310609208,4160.0,,44.57143020629883,,,,1.0,,75.56558348420592,,,0.0,,-2.1927009819512863E7,,942.8572387695312,0.003390000000024429,,1.0,,1.0,6.963372724284372,,9.429133858267512,,1.0,,,0.12381414018935331,0.0,,2.875,,,75.63161245309479,0.0,,78.5625,,,1.0,,24.1875,0.0,,,,1.0,45.14285659790039,0.0,,99.3947903483143,,,1.0,7.21875,,
180.055313,,3.0,342.28197957691305,3475.0,24.4375,,,,353.95103463006296,0.35,7.46875,,0.0,0.0,,,4.5,,,1.0,,21.09375,16.78125,,0.10826327746030984,0.0,,0.0,15.0625,0.28925442695617676,0.04411625862121582,0.0,0.0,,,0.35,0.0,1.0,,,0.020017000000024154,-4.4207039336677445,60.09375,,,,9.29133858267696,,,,,4.375,,1.0,0.2853175401687622,0.0,,0.0,99.34065870958415,4160.0,,52.57143020629883,,,,1.0,,79.4692082684871,,,0.0,,-2.1927009819512863E7,,1137.1429443359375,0.003244999999992615,,1.0,,1.0,6.565931640362055,,9.29133858267696,,1.0,,,0.12191014525411395,0.0,,2.875,,,79.68573482340771,0.0,,85.34375,,,1.0,,18.15625,0.0,,,,1.0,52.0,0.0,,99.3947903483143,,,1.0,8.25,,
