TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
164.725101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014894999999995662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.866577,,0.0,358.79650492417966,3475.0,0.0,,,,,0.3369557614783843,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.07175686227105871,0.0,,0.0,0.0,0.0,0.04381537437438965,0.0,0.0,,,0.35,0.0,1.0,,,0.14147600000001148,-1.2363431390348987,0.0,,,,8.602362204724374,,,,,0.0,,0.0,0.0,0.0,,0.0,114.55243075596633,-0.0,,-0.0,,,,,1.0,,0.07175686227105871,,,0.0,,0.0,,-0.0,0.02913499999999658,,1.0,,1.0,6.553999384337483,,8.602362204724374,,1.0,,,-0.29234390645246083,0.0,,0.0,,,-0.07175686227105871,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,114.5165523248308,,,1.0,0.0,,
164.904514,,0.0,357.5837816427225,3475.0,0.0,,,,,358.81681271940215,0.35,52.15625,,,0.0,0.0,,,0.0,,,1.0,,0.0,48.78125,,-0.0879469942856872,0.0,,0.0,0.0,-5.493331700563431E-4,0.04381537437438965,0.0,0.0,,,0.35,0.0,1.0,,,0.03793699999999944,-1.2511150509475533,0.65625,,,,8.602362204724374,,,,,0.0,,0.06497390568256378,5.493331700563431E-4,0.0,,0.0,114.56052582197364,-0.0,,-0.0,,,,,1.0,,1.281609067474902,,,0.0,,0.0,,-0.0,0.012125999999994974,,1.0,,1.0,6.553999384337483,,8.602362204724374,,1.0,,,-0.30164807653514975,0.0,,0.0,,,1.1057150789035277,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,114.5165523248308,,,1.0,28.75,,
164.924035,,0.0,357.42846182660566,3475.0,0.0,,,,,4.972315403773989,0.35,27.875,,,0.0,0.0,,,0.0,,,1.0,,0.0625,50.75,,-0.11076872014649553,0.0,,0.0,0.0,0.00878933072090149,0.04381537437438965,0.0,0.0,,,0.35,0.0,1.0,,,0.019520999999997457,-1.2412767794461308,47.8125,,,,8.543307086614139,,,,,0.0,,0.22498245537281036,0.010162663646042347,0.0,,0.0,114.57193668490405,291.4285888671875,,-0.0,,,,,1.0,,12.047389452038647,,,0.0,,0.0,,11.428571701049805,0.03129699999999502,,1.0,,1.0,6.553999384337483,,8.543307086614139,,1.0,,,-0.26612848264137406,0.0,,0.0,,,11.825852011745656,0.0,,40.125,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,114.5165523248308,,,1.0,23.3125,,
164.967037,,0.0,352.57039926052624,3475.0,0.0,,,,,358.73989880767147,0.35,13.25,,,0.0,0.0,,,0.0,,,1.0,,19.8125,34.40625,,-0.11445343731378443,0.0,,0.0,4.3125,0.08371227234601974,0.04381537437438965,0.0,0.0,,,0.35,0.0,1.0,,,0.04300200000000132,-1.317488379938216,72.09375,,,,8.83858267716532,,,,,0.0,,0.34498122334480286,0.07861568033695221,0.0,,0.0,114.57377904348769,291.4285888671875,,-0.0,,,,,1.0,,20.008821323800696,,,0.0,,0.0,,40.0,0.01859299999998143,,1.0,,1.0,6.553999384337483,,8.83858267716532,,1.0,,,-0.32610308827373224,0.0,,0.0,,,19.779914449173127,0.0,,45.3125,,,1.0,,13.21875,0.0,,,,1.0,0.0,0.0,,114.5165523248308,,,1.0,13.5625,,
164.989648,,0.0,340.8967632127905,3475.0,26.1875,,,-1.0,,3.3248744090675855,0.35,10.09375,3.5035316447844593,7.59375,0.0,0.0,,0.0,0.0,,,1.0,,28.3125,12.1875,71.77109821428573,-0.15984118080584153,0.0,0.0,0.0,25.46875,0.13324381411075592,0.06587100028991699,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.022610999999983505,-1.9936674321859706,82.96875,0.0,,,8.897637795275557,0.0,,,,0.0,,0.46498000621795654,0.13162633776664734,0.0,,0.0,114.59647291523372,1280.0,11.05,4.5714287757873535,93.50353164478446,81.5,,,1.0,0.0,28.011956221887495,,0.0,0.0,,0.0,,40.0,0.02939800000001469,10.31194677734375,1.0,,1.0,5.324876441097348,,8.897637795275557,0.0,1.0,,,-0.2729696753934374,0.0,-1.0,0.0,0.0,61.0,27.69227386027581,0.0,,91.21875,,0.0,1.0,0.46236559748649597,27.5,0.0,0.0,,0.0,1.0,4.0,0.0,0.0,114.5165523248308,,,1.0,8.09375,,
165.04341,,0.0,348.1994659089284,3475.0,22.84375,,,,,3.305578795204057,0.35,10.4375,,,0.0,0.0,,,0.0,,,1.0,,28.625,13.9375,,-0.11722183560436861,0.0,,0.0,31.1875,0.17899106442928314,0.06587100028991699,0.0,0.0,,,0.35,0.0,1.0,,,0.05376200000000608,-2.3728272007371616,91.59375,,,,8.602362204724376,,,,,0.0,,0.5113986730575562,0.1815240979194641,0.0,,0.0,114.57516324263298,1840.0,,4.5714287757873535,,,,,1.0,,35.9270840312808,,,0.0,,0.0,,80.0,0.009377000000000635,,1.0,,1.0,5.324876441097348,,8.602362204724376,,1.0,,,-0.2504995210090042,0.0,,0.0,,,35.69264036007206,0.0,,89.53125,,,1.0,,26.25,0.0,,,,1.0,6.857142925262451,0.0,,114.5165523248308,,,1.0,7.65625,,
165.058122,,0.0,341.2105898709034,3475.0,25.59375,,,,,359.265718322221,0.35,9.6875,,,0.0,0.0,,,0.0,,,1.0,,28.625,13.9375,,-0.09747541181926067,0.0,,0.0,31.1875,0.17899106442928314,0.06587100028991699,0.0,0.0,,,0.35,0.0,1.0,,,0.014712000000002945,-2.5582788334686044,102.0,,,,8.661417322834613,,,,,0.0,,0.5645008683204651,0.24445326626300812,0.0,,0.0,114.56529003074043,2388.5712890625,,6.857142925262451,,,,,1.0,,39.886211184793076,,,0.0,,0.0,,142.85714721679688,0.010626000000002023,,1.0,,1.0,5.324876441097348,,8.661417322834613,,1.0,,,-0.20840976223573174,0.0,,0.0,,,39.691260361154555,0.0,,87.75,,,1.0,,26.25,0.0,,,,1.0,6.857142925262451,0.0,,114.5165523248308,,,1.0,8.4375,,
165.07427,,0.0,340.0862694186349,3475.0,21.53125,,,,,358.53512170379355,0.35,7.3125,,,0.0,0.0,,,0.0,,,1.0,,38.8125,7.78125,,-0.08915873040291444,0.0,,0.0,28.6875,0.25037384033203125,0.06587100028991699,0.0,0.0,,,0.35,0.0,1.0,,,0.016148000000015372,-2.8898432740594173,74.1875,,,,8.72047244094485,,,,,0.0,,0.6826074719429016,0.22046571969985962,0.0,,0.0,114.56113169003225,2388.5712890625,,10.857142448425293,,,,,1.0,,43.85676808067403,,,0.0,,0.0,,222.85714721679688,0.007439999999974134,,1.0,,1.0,5.324876441097348,,8.72047244094485,,1.0,,,-0.24949222811379865,0.0,,0.0,,,43.6784506198682,0.0,,96.21875,,,1.0,,35.625,0.0,,,,1.0,10.857142448425293,0.0,,114.5165523248308,,,1.0,6.59375,,
