TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
205.56005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015538000000020702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.65137299999998,,0.0,358.60046568811873,3475.0,0.0,,,,,0.0,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.028080796923063644,0.0,,0.0,0.0,0.0,0.04709982872009277,0.0,0.0,,,0.35,0.0,1.0,,,0.09132300000001692,-1.2803741330690481,0.0,,,,8.228346456692819,,,,,0.0,,0.0,0.0,0.0,,0.0,93.97358707871861,-0.0,,-0.0,,,,,1.0,,0.028080796923063644,,,0.0,,0.0,,-0.0,,0.015154999999992924,1.0,,1.0,6.577948688191133,,8.228346456692819,,1.0,,,-0.23156948713589826,0.0,,0.0,,,-0.028080796923063644,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,93.95954668025708,,,1.0,0.0,,
205.670545,,0.0,358.0908898780423,3475.0,0.0,,,,,359.6182457336571,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,72.75,,-0.030134201025646234,0.0,,0.0,0.0,-2.136295661330223E-4,0.04709982872009277,0.0,0.0,,,0.35,0.0,1.0,,,0.019171999999997524,-1.2800054000650865,0.09375,,,,8.228346456692819,,,,,0.0,,0.028778955340385437,2.136295661330223E-4,0.0,,0.0,93.9746137807699,-0.0,,-0.0,,,,,1.0,,0.030134201025646234,,,0.0,,0.0,,-0.0,,0.006901999999996633,1.0,,1.0,6.577948688191133,,8.228346456692819,,1.0,,,-0.23273875286290036,0.0,,0.0,,,-0.030134201025646234,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,93.95954668025708,,,1.0,0.0,,
205.681965,,0.0,357.23690905651625,3475.0,0.0,,,,,359.51542923118444,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,72.75,,-0.03339611794871189,0.0,,0.0,0.0,-2.136295661330223E-4,0.04709982872009277,0.0,0.0,,,0.35,0.0,1.0,,,0.011419999999986885,-1.2997492277465776,0.09375,,,,8.228346456692819,,,,,0.0,,0.06878872215747833,2.136295661330223E-4,0.0,,0.0,93.97624473923143,-0.0,,-0.0,,,,,1.0,,1.2270581911379268,,,0.0,,0.0,,-0.0,,0.007029000000017049,1.0,,1.0,6.577948688191133,,8.228346456692819,,1.0,,,-0.24119369313475547,0.0,,0.0,,,1.160265955240503,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,93.95954668025708,,,1.0,25.59375,,
205.693466,,0.0,2.318936461220367,3475.0,0.0,,,,,359.66881187117957,0.35,25.28125,,,0.0,0.0,,,0.0,,,1.0,,0.0,46.0625,,-0.03994184205129159,0.0,,0.0,0.0,-2.136295661330223E-4,0.04693174362182617,0.0,0.0,,,0.35,0.0,1.0,,,0.011501000000009753,-1.2760945911609116,35.6875,,,,8.208661417322741,,,,,0.0,,0.10879848897457123,2.136295661330223E-4,0.0,,0.0,93.97951760128272,11.428571701049805,,-0.0,,,,,1.0,,1.2336039152405065,,,0.0,,0.0,,-0.0,,0.007916999999991958,1.0,,1.0,6.523692945154557,,8.208661417322741,,1.0,,,-0.23639481960898595,0.0,,0.0,,,1.1537202311379233,0.0,,34.84375,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,93.95954668025708,,,1.0,25.59375,,
205.706693,,0.0,358.60389832432344,3475.0,0.28125,,,,,2.2521338450503916,0.35,18.0625,,,0.0,0.0,,,0.0,,,1.0,,0.0,63.09375,,-0.04686820153847293,0.0,,0.0,0.03125,0.009155552834272385,0.04693174362182617,0.0,0.0,,,0.35,0.0,1.0,,,0.013227000000000544,-1.2922130338546858,47.96875,,,,8.188976377952663,,,,,0.0,,0.18878750503063202,0.009796441532671452,0.0,,0.0,93.98298078102631,205.71429443359375,,-0.0,,,,,1.0,,11.983488933430625,,,0.0,,0.0,,-0.0,,0.020673999999985426,1.0,,1.0,6.523692945154557,,8.188976377952663,,1.0,,,-0.2269912034915299,0.0,,0.0,,,11.889752530353679,0.0,,47.21875,,,1.0,,0.53125,0.0,,,,1.0,0.0,0.0,,93.95954668025708,,,1.0,26.40625,,
205.731051,,0.0,358.7410846478523,3475.0,0.09375,,,,,0.8230989877672577,0.35,13.40625,,,0.0,0.0,,,0.0,,,1.0,,0.0,42.21875,,-0.04177326000001358,0.0,,0.0,0.15625,0.009155552834272385,0.04693174362182617,0.0,0.0,,,0.35,0.0,1.0,,,0.02435800000000654,-1.2789655967217268,63.9375,,,,8.267716535432978,,,,,0.0,,0.2687765061855316,0.009796441532671452,0.0,,0.0,93.98043331025708,205.71429443359375,,-0.0,,,,,1.0,,15.95726756918955,,,0.0,,0.0,,11.428571701049805,,0.019145999999977903,1.0,,1.0,6.523692945154557,,8.267716535432978,,1.0,,,-0.2310626126888989,0.0,,0.0,,,15.873721049189523,0.0,,60.65625,,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,93.95954668025708,,,1.0,30.0625,,
205.759248,,0.0,354.10874689842245,3475.0,24.25,,,-1.0,,7.67824202370155,0.35,9.1875,9.698661737710097,0.0,0.0,0.0,,0.0,0.0,,,1.0,,27.09375,12.15625,107.1107142857143,-0.0910621769230886,0.0,0.0,0.0,23.28125,0.0953093022108078,0.04693174362182617,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.0281970000000058,-1.8311194980210885,92.375,0.0,74.7,,8.287401574803056,0.0,,,,0.0,,0.5487838387489319,0.09256263822317123,0.0,,0.0,94.00507776871862,1131.4285888671875,10.75,5.714285850524902,99.6986617377101,83.375,,67.72953747272231,1.0,0.0,27.94317721800474,,0.0,0.0,,0.0,,62.857139587402344,10.054365478515624,0.060044999999973925,1.0,79.4,1.0,6.523692945154557,,8.287401574803056,1.0,1.0,,,-0.20126966699507862,0.0,-1.0,0.0,0.0,234.0,27.761052864158565,0.0,,75.21875,,0.0,1.0,0.47815608978271484,25.0625,0.0,0.0,,0.0,1.0,5.142857551574707,0.0,0.0,93.95954668025708,,,1.0,26.75,,
205.825439,,0.0,0.1499104963443679,3475.0,29.15625,,,,,1.8492150402289165,0.35,11.0,,,0.0,0.0,,,0.0,,,1.0,,22.84375,9.78125,,-0.08191296358972977,0.0,,0.0,35.125,0.1898251324892044,0.04693174362182617,0.0,0.0,,,0.35,0.0,1.0,,,0.06619099999997502,-2.0124167937511293,59.0,,,,8.228346456692819,,,,,0.0,,0.6193121075630188,0.18784143030643463,0.0,,0.0,94.00050316205194,1691.4285888671875,,5.714285850524902,,,,,1.0,,35.89177515926616,,,0.0,,0.0,,120.0,,0.014499999999998181,1.0,,1.0,6.523692945154557,,8.228346456692819,,1.0,,,-0.21331237346118798,0.0,,0.0,,,35.7279492320867,0.0,,92.90625,,,1.0,,37.09375,0.0,,,,1.0,5.142857551574707,0.0,,93.95954668025708,,,1.0,23.96875,,
