TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
91.958285,,0.0,354.3962621139274,3475.0,15.21875,,,,0.4196143706876339,0.35,11.15625,,0.0,0.0,,,0.0,,,1.0,,26.375,29.96875,,-0.059286062368727244,0.0,,0.0,22.46875,0.07391583174467087,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.004193999999998255,-1.5475589229051008,78.3125,,,,9.212598425196806,,,,,0.0,,0.3892025649547577,0.06787316501140594,0.0,,0.0,96.84876217559095,451.4285888671875,,4.5714287757873535,,,,1.0,,23.932527526153038,,,0.0,,0.0,,28.571428298950195,,0.0028709999999989577,1.0,,1.0,6.688957322314524,,9.212598425196806,,1.0,,,-0.1959690959296905,0.0,,0.0,,,23.813955401415583,0.0,,76.84375,,,1.0,,20.34375,0.0,,,,1.0,3.4285714626312256,0.0,,96.81911914440659,,,1.0,11.96875,,
91.962216,,0.0,356.4209881788674,3475.0,22.21875,,,,358.94797472476233,0.35,11.15625,,0.0,0.0,,,0.0,,,1.0,,15.78125,29.96875,,-0.053428569499374134,0.0,,0.0,22.46875,0.07391583174467087,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.003930999999994356,-1.56808640502988,78.3125,,,,9.212598425196806,,,,,0.0,,0.3892025649547577,0.2774742841720581,0.0,,0.0,96.84583342915627,451.4285888671875,,4.5714287757873535,,,,1.0,,23.926670033283685,,,0.0,,0.0,,28.571428298950195,,0.0031419999999968695,1.0,,1.0,6.688957322314524,,9.212598425196806,,1.0,,,-0.19432906504400754,0.0,,0.0,,,23.819812894284937,0.0,,76.84375,,,1.0,,20.96875,0.0,,,,1.0,3.4285714626312256,0.0,,96.81911914440659,,,1.0,11.96875,,
91.966358,,0.0,356.4209881788674,3475.0,22.21875,,,,358.94797472476233,0.35,11.15625,,0.0,0.0,,,0.0,,,1.0,,15.78125,29.96875,,-0.053428569499374134,0.0,,0.0,44.28125,0.07391583174467087,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.004142000000001644,-1.56808640502988,78.3125,,,,9.232283464566883,,,,,0.0,,0.3892025649547577,0.2774742841720581,0.0,,0.0,96.84583342915627,451.4285888671875,,4.5714287757873535,,,,1.0,,27.905543610581027,,,0.0,,0.0,,28.571428298950195,,0.003044000000002711,1.0,,1.0,6.688957322314524,,9.232283464566883,,1.0,,,-0.19432906504400754,0.0,,0.0,,,27.79868647158228,0.0,,76.84375,,,1.0,,20.96875,0.0,,,,1.0,3.4285714626312256,0.0,,96.81911914440659,,,1.0,11.5,,
91.97145000000002,,0.0,358.8176024446131,3475.0,22.21875,,,,359.7635365366411,0.35,14.46875,,0.0,0.0,,,0.0,,,1.0,,15.78125,20.78125,,-0.04893715704517376,0.0,,0.0,44.28125,0.158452108502388,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.005092000000004759,-1.5655285061726754,78.3125,,,,9.251968503936961,,,,,0.0,,0.4289986789226532,0.2774742841720581,0.0,,0.0,96.84358772292917,948.5714721679688,,4.5714287757873535,,,,1.0,,27.901052198126827,,,0.0,,0.0,,28.571428298950195,,0.0029150000000015552,1.0,,1.0,6.688957322314524,,9.251968503936961,,1.0,,,-0.20353260538072088,0.0,,0.0,,,27.80317788403648,0.0,,80.5625,,,1.0,,20.96875,0.0,,,,1.0,3.4285714626312256,0.0,,96.81911914440659,,,1.0,11.5,,
91.986516,,0.0,343.3249548821539,3475.0,22.8125,,,,5.087584549516164,0.35,14.46875,,0.0,0.0,,,0.0,,,1.0,,25.21875,20.78125,,-0.0388825469840981,0.0,,0.0,29.15625,0.158452108502388,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.015065999999990254,-1.7680102218955682,86.78125,,,,9.232283464566883,,,,,0.0,,0.4689779281616211,0.15594957768917084,0.0,,0.0,96.83856041789863,948.5714721679688,,5.7142863273620605,,,,1.0,,31.86987116536315,,,0.0,,0.0,,68.57142639160156,,0.003012000000012449,1.0,,1.0,6.688957322314524,,9.232283464566883,,1.0,,,-0.173317704550538,0.0,,0.0,,,31.792106071394954,0.0,,80.5625,,,1.0,,26.3125,0.0,,,,1.0,5.142857074737549,0.0,,96.81911914440659,,,1.0,9.875,,
92.006384,,0.0,344.1777959601503,3475.0,23.65625,,,,355.18393687366824,0.35,15.125,,0.0,0.0,,,0.0,,,1.0,,35.3125,12.28125,,0.04559766258853415,0.0,,0.0,20.3125,0.13669240474700928,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.01986800000000244,-2.190064016937795,91.375,,,,9.212598425196806,,,,,0.0,,0.4592425227165222,0.16351817548274994,0.0,,0.0,96.79632031311232,948.5714721679688,,9.714285850524902,,,,1.0,,35.764264533087896,,,0.0,,0.0,,68.57142639160156,,0.0029570000000092023,1.0,,1.0,6.688957322314524,,9.212598425196806,,1.0,,,-0.13088406294339458,0.0,,0.0,,,35.855459858264965,0.0,,84.25,,,1.0,,21.1875,0.0,,,,1.0,8.571428298950195,0.0,,96.81911914440659,,,1.0,9.1875,,
92.026623,,0.0,342.35662864336814,3475.0,23.875,,,,0.20430460610608614,0.35,10.15625,,0.0,0.0,,,0.0,,,1.0,,28.9375,12.65625,,0.0726479261782913,0.0,,0.0,29.84375,0.20130008459091187,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.02023900000000367,-2.4599292867910583,60.53125,,,,9.212598425196806,,,,,0.0,,0.6291695833206177,0.19507431983947754,0.0,,0.0,96.78279518131744,1502.857177734375,,9.714285850524902,,,,1.0,,39.716087846795524,,,0.0,,0.0,,125.71428680419922,,0.004959999999996967,1.0,,1.0,6.688957322314524,,9.212598425196806,,1.0,,,-0.16799057082269156,0.0,,0.0,,,39.86138369915211,0.0,,63.8125,,,1.0,,29.84375,0.0,,,,1.0,8.571428298950195,0.0,,96.81911914440659,,,1.0,9.1875,,
92.048656,,0.0,342.31412608690505,3475.0,29.84375,,-1.0,,359.2693430649265,0.35,8.8125,0.0,0.0,0.0,,0.0,0.0,,,1.0,,25.65625,8.4375,109.62081785714287,0.08963050754582014,0.0,0.0,0.0,25.96875,0.2380138486623764,0.0443272590637207,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.022032999999993308,-3.0007216404424515,86.46875,0.0,,,9.311023622047198,0.0,,,,0.0,,0.7348856925964355,0.2300180047750473,0.0,,0.0,96.77430389063367,2057.142822265625,10.3,14.285715103149414,103.625,,,1.0,0.170166015625,43.677978842725295,,0.0,0.0,,0.0,,200.0,9.551767822265624,0.013356999999999175,1.0,,1.0,6.688957322314524,,9.311023622047198,1.0,1.0,,,-0.24323010851219737,0.0,-1.0,0.0,0.36865234375,487.0,43.857239857816936,0.0,,93.25,,0.461669921875,1.0,0.5431373119354248,29.03125,0.0,0.0,,0.0,1.0,13.142855644226074,0.0,0.0,96.81911914440659,,,1.0,8.6875,,
92.068355,,0.0,339.7522593848699,3475.0,26.1875,,,,1.2394045793441104,0.35,8.46875,,0.0,0.0,,,0.0,,,1.0,,27.1875,10.34375,,0.08093069155069088,0.0,,0.0,25.5,0.23551133275032043,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.019699000000002798,-3.2345885953284643,86.46875,,,,9.40944881889759,,,,,0.0,,0.6372264623641968,0.22721029818058014,0.0,,0.0,96.77865379863124,2605.71435546875,,14.285715103149414,,,,1.0,,47.6655522360179,,,0.0,,0.0,,200.0,,0.013338000000004513,1.0,,1.0,6.688957322314524,,9.40944881889759,,1.0,,,-0.2394369584390126,0.0,,0.0,,,47.827413619119284,0.0,,73.4375,,,1.0,,25.90625,0.0,,,,1.0,13.142855644226074,0.0,,96.81911914440659,,,1.0,8.78125,,
92.087288,,0.0,344.2359532517411,3475.0,23.25,,,,0.3706195128052819,0.35,9.375,,0.0,0.0,,,0.0,,,1.0,,23.125,10.34375,,0.07516154244203221,0.0,,0.0,19.8125,0.26706746220588684,0.0443272590637207,0.0,0.0,,,0.35,0.0,1.0,,,0.018933000000004085,-3.4875622668309414,96.5625,,,,9.311023622047198,,,,,0.0,,0.9061861038208008,0.22721029818058014,0.0,,0.0,96.78153837318557,2605.71435546875,,20.0,,,,1.0,,51.65019496242389,,,0.0,,0.0,,302.8571472167969,,0.014127999999999474,1.0,,1.0,6.688957322314524,,9.311023622047198,,1.0,,,-0.205519009591736,0.0,,0.0,,,51.80051804730795,0.0,,73.4375,,,1.0,,17.34375,0.0,,,,1.0,18.857141494750977,0.0,,96.81911914440659,,,1.0,7.03125,,
92.107409,,0.0,349.156140865229,3475.0,19.875,,,,359.245431479129,0.35,9.375,,0.0,0.0,,,0.0,,,1.0,,28.5,11.34375,,0.08169943333334118,0.0,,0.0,17.09375,0.2540971040725708,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.020121000000003164,-3.620525105156323,79.25,,,,9.251968503936961,,,,,0.0,,0.9895321726799011,0.21778008341789246,0.0,,0.0,96.77826942773991,2605.71435546875,,26.857141494750977,,,,1.0,,55.62253064883008,,,0.0,,0.0,,428.5714416503906,,0.007446000000001618,1.0,,1.0,6.559031698125009,,9.251968503936961,,1.0,,,-0.22450548327108313,0.0,,0.0,,,55.78592951549676,0.0,,82.65625,,,1.0,,17.375,0.0,,,,1.0,26.28571128845215,0.0,,96.81911914440659,,,1.0,7.03125,,
92.126426,,0.0,347.34147738700955,3475.0,21.75,,,,358.9648781833589,0.35,8.0,,0.0,0.0,,,0.0,,,1.0,,22.9375,9.65625,,0.08550033667890489,0.0,,0.0,22.53125,0.2540971040725708,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.019016999999990958,-3.8285661271231977,106.75,,,,9.251968503936961,,,,,0.0,,0.8005920648574829,0.24945829808712006,0.0,,0.0,96.77636897606713,3142.857177734375,,26.857141494750977,,,,1.0,,59.59760332278169,,,0.0,,0.0,,428.5714416503906,,0.003187000000011153,1.0,,1.0,6.559031698125009,,9.251968503936961,,1.0,,,-0.21747169786025905,0.0,,0.0,,,59.7686039961395,0.0,,68.25,,,1.0,,21.0,0.0,,,,1.0,26.28571128845215,0.0,,96.81911914440659,,,1.0,10.78125,,
92.154762,,0.0,351.43892628374647,3475.0,16.9375,,,,357.2696055204502,0.35,11.28125,,0.0,0.0,,,0.0,,,1.0,,14.78125,11.0,,0.08275398476192208,0.0,,0.0,15.8125,0.269417405128479,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.02833600000001013,-3.985920766383198,85.59375,,,,9.232283464566883,,,,,4.25,,0.8176519274711609,0.2612079083919525,0.0,,0.0,96.77774215202562,3662.857177734375,,35.42856979370117,,,,1.0,,63.579223251996154,,,0.0,,0.0,,577.1428833007812,,0.0029119999999949187,1.0,,1.0,6.559031698125009,,9.232283464566883,,1.0,,,-0.21749102681459193,0.0,,3.0,,,63.74473122152,0.0,,71.4375,,,1.0,,17.25,0.0,,,,1.0,34.28571319580078,0.0,,96.81911914440659,,,1.0,10.9375,,
92.166246,,0.0,349.5732815882293,3475.0,12.90625,,,,0.7132481794171429,0.35,11.28125,,0.0,0.0,,,0.0,,,1.0,,13.75,11.0,,0.08187038236877697,0.0,,0.0,9.40625,0.2145756334066391,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.011483999999995831,-4.005450561746047,104.5,,,,9.311023622047198,,,,,4.25,,0.7991881966590881,0.20978423953056335,0.0,,0.0,96.7781839532222,3662.857177734375,,44.0,,,,1.0,,67.55898043168659,,,0.0,,0.0,,737.1428833007812,,0.004225000000005252,1.0,,1.0,6.559031698125009,,9.311023622047198,,1.0,,,-0.20689974528355085,0.0,,3.0,,,67.72272119642415,0.0,,71.4375,,,1.0,,9.75,0.0,,,,1.0,43.42856979370117,0.0,,96.81911914440659,,,1.0,10.9375,,
92.186261,,0.0,355.39026274732214,3475.0,12.625,,,,0.5594663962844142,0.35,12.1875,,0.0,0.0,,,4.875,,,1.0,,11.71875,14.6875,,0.0668190452991837,0.0,,0.0,12.9375,0.2461928129196167,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.020015000000000782,-4.122455631898481,68.09375,,,,9.29133858267712,,,,,4.75,,1.0,0.24143192172050476,0.0,,0.0,96.785709621757,4051.4287109375,,44.0,,,,1.0,,71.5529053460539,,,0.0,,0.0,,737.1428833007812,,0.0032029999999991787,1.0,,1.0,6.559031698125009,,9.29133858267712,,1.0,,,-0.1826227279538093,0.0,,3.0,,,71.68654343665227,0.0,,78.3125,,,1.0,,11.8125,0.0,,,,1.0,43.42856979370117,0.0,,96.81911914440659,,,1.0,10.0,,
92.206225,,0.0,359.1056036453545,3475.0,10.375,,,,0.7602282630866141,0.35,13.78125,,0.0,0.0,,,4.875,,,1.0,,11.6875,11.1875,,0.031156988229582794,0.0,,0.0,15.21875,0.24008911848068237,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.019964000000001647,-4.164564612326487,68.28125,,,,9.232283464566883,,,,,4.75,,1.0,0.24222540855407715,0.0,,0.0,96.8035406502918,4217.142578125,,49.142860412597656,,,,1.0,,75.56744098042077,,,0.0,,0.0,,931.4286499023438,,0.0035519999999991114,1.0,,1.0,6.559031698125009,,9.232283464566883,,1.0,,,-0.20069753352206446,0.0,,3.0,,,75.62975495687994,0.0,,82.84375,,,1.0,,12.03125,0.0,,,,1.0,49.714290618896484,0.0,,96.81911914440659,,,1.0,8.96875,,
92.226362,,0.0,348.1290530584721,3475.0,9.21875,,,,4.329329260834018,0.35,10.375,,0.0,0.0,,,4.875,,,1.0,,13.4375,11.84375,,-0.010562936141610635,0.0,,0.0,9.65625,0.22019104659557343,0.04677104949951172,0.0,0.0,,,0.35,0.0,1.0,,,0.02013699999999119,-4.251344688612693,92.4375,,,,9.251968503936961,,,,,4.75,,0.8969084620475769,0.21912290155887604,0.0,,0.0,96.82440061247739,4217.142578125,,58.28571319580078,,,,1.0,,79.58803448208901,,,0.0,,0.0,,931.4286499023438,,0.005686000000011404,1.0,,1.0,6.559031698125009,,9.251968503936961,,1.0,,,-0.2152790979413136,0.0,,3.0,,,79.5669086098058,0.0,,80.0625,,,1.0,,5.5625,0.0,,,,1.0,58.28571701049805,0.0,,96.81911914440659,,,1.0,90.0625,,
