TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
350.323377,,2.0,359.60438778829854,3475.0,7.78125,,,,,3.0179138059949007,0.35,25.0,,,0.0,0.0,,,0.0,,,1.0,,0.96875,20.125,,-8.287395113796975,1.0,,0.0,0.0,-0.08224738389253616,0.05997133255004883,0.0,1.0,,,0.35,1.0,1.0,,,0.007929999999987558,4.824051934485523,11.53125,,,,3.9370078740156296,,,,,0.0,,0.6918545961380005,-0.022675253450870514,0.0,,0.0,105.17963479161033,4622.85888671875,,18.28571891784668,,,,,1.0,,9.233009510376618,,,2.0,,-1.8746049240062404E8,,3502.8564453125,0.018762999999978547,,1.0,,1.0,6.396096132731487,,3.9370078740156296,,1.0,,,4.791614950540958,0.0,,0.0,,,-7.769356097254614,-9.184227540662532,,8.90625,,,1.0,,16.75,0.0,,,,0.0,2.285717725753784,1.0,,101.03593723471184,,,1.0,25.09375,,
350.346537,,2.0,4.547503289371305,3475.0,7.78125,,,,,353.62704462190635,0.35,24.9375,,,0.0,0.0,,,0.0,,,1.0,,0.0,18.0,,-6.066229455164489,1.0,,0.0,0.0625,-0.08224738389253616,0.05997133255004883,0.0,1.0,,,0.35,1.0,1.0,,,0.0231600000000185,4.586710735922764,12.34375,,,,3.976377952755787,,,,,0.0,,0.69441819190979,-0.02945036254823208,0.0,,0.0,104.06905196229408,4622.85888671875,,17.14288330078125,,,,,1.0,,6.066229455164489,,,2.0,,-1.8684283015218708E8,,3497.142578125,0.01174700000001394,,1.0,,1.0,6.396096132731487,,3.976377952755787,,1.0,,,4.479633729818228,0.0,,0.0,,,-6.066229455164489,-9.184227540662532,,7.625,,,1.0,,16.75,0.0,,,,0.0,2.285717725753784,1.0,,101.03593723471184,,,1.0,24.90625,,
350.378743,,2.0,3.08762823076021,3475.0,0.0,,,,,338.1575855761501,0.35,25.3125,,,0.0,0.0,,,0.0,,,1.0,,0.0,21.21875,,0.0,1.0,,0.0,0.0,0.013458662666380405,0.05997133255004883,0.0,1.0,,,0.35,1.0,1.0,,,0.032205999999973756,4.5481415968962615,14.375,,,,3.9370078740156296,,,,,0.0,,0.6972563862800598,-0.0477614663541317,0.0,,0.0,103.21255069786186,4657.14404296875,,16.000024795532227,,,,,1.0,,0.0,,,2.0,,-1.862251679037501E8,,3502.85693359375,0.01593800000000556,,1.0,,1.0,6.396096132731487,,3.9370078740156296,,1.0,,,3.8840731060041755,0.0,,0.0,,,0.0,-9.184227540662532,,10.4375,,,1.0,,0.0,0.0,,,,0.0,-5.714288234710693,1.0,,101.03593723471184,,,1.0,24.8125,,
350.40062,,2.0,3.0492959658658734,3475.0,0.0,,,,,344.2190608305363,0.35,24.9375,,,0.0,0.0,,,0.0,,,1.0,,0.0,19.03125,,2.0928352217338215,1.0,,0.0,0.0,0.013458662666380405,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.021877000000017688,4.47820658919487,13.03125,,,,3.9566929133857083,,,,,0.0,,0.6926786303520203,-0.020325327292084694,0.0,,0.0,103.02263435142717,4657.14404296875,,11.4285888671875,,,,,1.0,,-2.257677253822308,,,2.0,,-1.859163367795316E8,,3497.14306640625,0.006094000000018696,,1.0,,1.0,6.718497113530207,,3.9566929133857083,,1.0,,,3.466209919195438,0.0,,0.0,,,1.9279931896453348,-13.924832931791814,,10.9375,,,1.0,,0.0,0.0,,,,0.0,-10.285712242126465,1.0,,104.06905196229408,,,1.0,25.21875,,
350.412551,,2.0,351.59328113564226,3475.0,0.0,,,,,336.7764488236522,0.35,24.9375,,,0.0,0.0,,,0.0,,,1.0,,23.9375,19.03125,,2.2169901180219824,1.0,,0.0,0.0,0.08044679462909698,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.011931000000004133,4.398708459724548,13.03125,,,,3.9566929133857083,,,,,0.0,,0.6971037983894348,-0.08651997148990631,0.0,,0.0,102.96055690328309,4657.14404296875,,11.4285888671875,,,,,1.0,,-2.381832150110469,,,2.0,,-1.856075056553131E8,,3497.14306640625,0.007235999999977594,,1.0,,1.0,6.718497113530207,,3.9566929133857083,,1.0,,,3.227218824892323,0.0,,0.0,,,2.0521480859334957,-13.924832931791814,,10.9375,,,1.0,,0.0,0.0,,,,0.0,-10.285712242126465,1.0,,104.06905196229408,,,1.0,24.71875,,
350.426624,,2.0,355.59882343786575,3475.0,14.1875,,,,,345.54584136130796,0.35,24.625,,,0.0,0.0,,,0.0,,,1.0,,23.9375,18.8125,,2.221394156919416,1.0,,0.0,0.0,0.08044679462909698,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.014072999999996227,4.30746535226635,13.0625,,,,3.897637795275472,,,,,0.0,,0.6876125335693359,-0.05221717059612274,0.0,,0.0,102.96829563125624,4668.57275390625,,5.714300632476807,,,,,1.0,,-8.43893265565152,,,2.0,,-1.856075056553131E8,,3491.42822265625,0.00597099999998818,,1.0,,1.0,6.718497113530207,,3.897637795275472,,1.0,,,2.84988789577688,0.0,,0.0,,,-3.3345783976697048,-13.924832931791814,,10.625,,,1.0,,7.375,0.0,,,,0.0,-10.857141494750977,1.0,,104.07899270971595,,,1.0,24.71875,,
350.438126,,2.0,349.24731876728157,3475.0,0.0,,,,,350.5749107116988,0.35,24.625,,,0.0,0.0,,,0.0,,,1.0,,0.0,20.09375,,2.158416234524907,1.0,,0.0,0.0,0.08145390450954437,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.011502000000007229,4.1938468082862,13.0625,,,,3.917322834645551,,,,,0.0,,0.6919766664505005,-0.05319376289844513,0.0,,0.0,103.01477858908285,4668.57275390625,,5.714300632476807,,,,,1.0,,-16.76311946414677,,,2.0,,-1.852986745310946E8,,3491.42822265625,0.008592999999962103,,1.0,,1.0,6.718497113530207,,3.917322834645551,,1.0,,,2.7177912122042307,0.0,,0.0,,,-11.448422638929175,-13.924832931791814,,8.625,,,1.0,,0.03125,0.0,,,,0.0,-10.857141494750977,1.0,,104.0939867063453,,,1.0,24.75,,
350.452477,,2.0,353.3162293033975,3475.0,0.0,,,,,348.2359314982627,0.35,24.625,,,0.0,0.0,,,0.0,,,1.0,,23.03125,20.09375,,1.9093453729864507,1.0,,0.0,0.0,-0.0395825058221817,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.014350999999976466,4.028115837759307,11.3125,,,,3.9370078740156296,,,,,0.0,,0.6906338930130005,-0.12295907735824585,0.0,,0.0,103.13931401985208,4668.57275390625,,5.714300632476807,,,,,1.0,,-16.514048602608312,,,2.0,,-1.852986745310946E8,,3491.42822265625,0.007561000000009699,,1.0,,1.0,6.718497113530207,,3.9370078740156296,,1.0,,,2.5110217008614444,0.0,,0.0,,,-11.697493500467631,-13.924832931791814,,8.625,,,1.0,,0.21875,0.0,,,,0.0,-8.571426391601562,1.0,,104.0939867063453,,,1.0,25.125,,
350.466334,,2.0,11.744261973162494,3475.0,0.0,,,-1.0,,355.924850294579,0.35,24.59375,-12.528807709151508,8.53125,0.0,0.0,,0.0,0.0,,,1.0,,27.25,20.8125,72.23348571428572,1.488303301832218,1.0,0.0,0.0,16.65625,-0.03262428566813469,0.05738973617553711,0.0,1.0,,0.0,0.35,1.0,1.0,,,0.013857000000029984,3.868608340145009,12.09375,0.0,,,3.9370078740156296,0.0,,,,0.0,,0.6899624466896057,-0.12097537517547607,0.0,,0.0,103.39541528915612,4685.71533203125,11.5,-1.714269995689392,77.47119229084849,38.75,,,1.0,0.18701171875,-25.84428117185584,,0.0,2.0,,-1.852986745310946E8,,3491.42822265625,0.01732499999997117,11.292012207031249,1.0,,1.0,6.718497113530207,,3.9370078740156296,0.0,1.0,,,2.377877154927745,0.0,0.0,0.0,0.36962890625,350.0,-21.175073043308995,-13.924832931791814,,7.9375,,0.44384765625,1.0,0.5058334469795227,0.0,0.0,0.0,,0.0,0.0,-9.142855644226074,1.0,0.0,104.13956694007223,,,1.0,24.84375,,
350.525524,,2.0,5.93399632934586,3475.0,0.0,,,,,7.614348650599622,0.35,24.46875,,,0.0,0.0,,,0.0,,,1.0,,34.96875,18.6875,,0.2767056814285809,1.0,,0.0,29.4375,-0.09631641954183578,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.059190000000000964,4.2997766974521925,13.59375,,,,3.917322834645551,,,,,0.0,,0.7023224830627441,-0.13687551021575928,0.0,,0.0,104.06863856393024,4697.1435546875,,-11.428561210632324,,,,,1.0,,-34.406042863909434,,,2.0,,-1.852986745310946E8,,3485.7138671875,0.006403999999974985,,1.0,,1.0,6.718497113530207,,3.917322834645551,,1.0,,,2.4350187577471845,0.0,,0.0,,,-31.420950302487064,-13.924832931791814,,9.78125,,,1.0,,0.0,0.0,,,,0.0,-12.0,1.0,,104.20699140464453,,,1.0,24.90625,,
350.537347,,2.0,3.0187844744446677,3475.0,25.5625,,,,,3.4073459158936,0.35,25.03125,,,0.0,0.0,,,0.0,,,1.0,,36.09375,17.3125,,0.015889367162060353,1.0,,0.0,29.4375,-0.09631641954183578,0.05738973617553711,0.0,1.0,,,0.35,1.0,1.0,,,0.01182299999999259,4.319162629623817,13.59375,,,,3.897637795275472,,,,,0.0,,0.7096163630485535,-0.20493179559707642,0.0,,0.0,104.24147231578615,4697.1435546875,,-11.428561210632324,,,,,1.0,,-39.04306920109092,,,2.0,,-1.8498984340687615E8,,3485.7138671875,0.006993999999963307,,1.0,,1.0,6.718497113530207,,3.897637795275472,,1.0,,,2.4607199952536836,0.0,,0.0,,,-36.18782791952103,-13.924832931791814,,9.78125,,,1.0,,19.0,0.0,,,,0.0,-12.0,1.0,,104.24941699936718,,,1.0,24.96875,,
350.549488,,2.0,21.328465170618227,3475.0,25.5625,,,,,347.28685391642387,0.35,25.03125,,,0.0,0.0,,,0.0,,,1.0,,38.78125,17.3125,,-0.4738815287842044,1.0,,0.0,34.5625,-0.08261360228061676,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.012140999999985524,4.69441729066314,13.09375,,,,3.917322834645551,,,,,0.0,,0.7209692597389221,-0.21094393730163574,0.0,,0.0,104.48635776375929,4697.1435546875,,-11.428561210632324,,,,,1.0,,-38.55329830514466,,,2.0,,-1.8498984340687615E8,,3485.7138671875,0.008896999999990385,,1.0,,1.0,6.590620752508229,,3.917322834645551,,1.0,,,2.410183864664308,0.0,,0.0,,,-36.67759881546729,-15.663860104061078,,8.4375,,,1.0,,19.0,0.0,,,,0.0,-12.0,1.0,,104.24941699936718,,,1.0,25.5625,,
350.564793,,2.0,11.214113911181965,3475.0,24.53125,,,,,356.00796105637994,0.35,25.15625,,,0.0,0.0,,,0.0,,,1.0,,38.78125,19.0,,-0.7329068743715652,1.0,,0.0,36.1875,-0.20197150111198425,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.015305000000012114,4.904939620913667,13.875,,,,3.9370078740156296,,,,,0.0,,0.7152317762374878,-0.21094393730163574,0.0,,0.0,104.66445109281912,4697.1435546875,,-16.571420669555664,,,,,1.0,,-43.20103444051873,,,2.0,,-1.8498984340687615E8,,3479.9990234375,0.0071849999999926695,,1.0,,1.0,6.590620752508229,,3.9370078740156296,,1.0,,,2.2670544823443204,0.0,,0.0,,,-41.433760629509386,-15.663860104061078,,9.5625,,,1.0,,41.59375,0.0,,,,0.0,-14.285712242126465,1.0,,104.29799765563334,,,1.0,25.5625,,
350.578067,,2.0,25.530440198035624,3475.0,33.40625,,,,,1.1029042772043802,0.35,25.3125,,,0.0,0.0,,,0.0,,,1.0,,37.75,20.65625,,-1.13624598041784,1.0,,0.0,24.34375,-0.20929594337940216,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.013273999999967145,5.271828891360571,13.875,,,,3.976377952755787,,,,,0.0,,0.7206030488014221,-0.20285652577877045,0.0,,0.0,104.92115878079225,4691.4287109375,,-16.571420669555664,,,,,1.0,,-47.714481914697025,,,2.0,,-1.8498984340687615E8,,3479.9990234375,0.008878000000038355,,1.0,,1.0,6.590620752508229,,3.976377952755787,,1.0,,,2.208847275950828,0.0,,0.0,,,-46.32413517420767,-15.663860104061078,,9.125,,,1.0,,38.15625,0.0,,,,0.0,-13.71428394317627,1.0,,104.35303579058333,,,1.0,24.875,,
350.592579,,2.0,15.951406098090672,3475.0,33.40625,,,,,6.45310053759466,0.35,25.3125,,,0.0,0.0,,,0.0,,,1.0,,25.71875,20.65625,,-1.6157600763641256,1.0,,0.0,24.34375,-0.2859889566898346,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.014512000000024727,5.718014092629483,13.125,,,,4.015748031495944,,,,,0.0,,0.7213354706764221,-0.2387463003396988,0.0,,0.0,105.1609158287654,4691.4287109375,,-23.428564071655273,,,,,1.0,,-47.23496781875074,,,1.0,,-1.8498984340687615E8,,3479.99951171875,0.008765999999980068,,1.0,,1.0,6.590620752508229,,4.015748031495944,,1.0,,,2.254812910393813,0.0,,0.0,,,-46.803649270153954,-15.663860104061078,,9.125,,,1.0,,51.90625,0.0,,,,0.0,-13.71428394317627,1.0,,104.35303579058333,,,1.0,25.21875,,
350.607341,,3.0,16.689767439716636,3475.0,47.59375,,,,,4.681065800311361,0.35,24.84375,,,0.0,0.0,,,0.0,,,1.0,,25.71875,16.71875,,-1.8081599706493137,1.0,,0.0,23.6875,-0.2794885039329529,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.014762000000018816,5.896763628640626,12.8125,,,,3.9763779527557865,,,,,0.0,,0.7214270234107971,-0.1903744637966156,0.0,,0.0,105.31894850062132,4680.0,,-23.428564071655273,,,,,1.0,,-51.97057686205429,,,2.0,,-1.8498984340687615E8,,3479.99951171875,0.018903999999963617,,1.0,,1.0,6.590620752508229,,3.9763779527557865,,1.0,,,2.289235328187726,0.0,,0.0,,,-51.471871920855214,-15.663860104061078,,8.09375,,,1.0,,51.90625,0.0,,,,0.0,-13.71428394317627,1.0,,104.41486851529666,,,1.0,25.21875,,
350.634464,,3.0,6.506723136208042,3475.0,30.375,,,,,6.506723136208042,0.35,25.0625,,,0.0,0.0,,,0.0,,,1.0,,19.625,22.03125,,-2.1900915020266325,1.0,,0.0,22.25,-0.28232672810554504,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.027122999999960484,6.3334428915774925,13.65625,,,,3.937007874015629,,,,,0.0,,0.7166966795921326,-0.22800378501415253,0.0,,0.0,105.6554873965676,4645.712890625,,-30.85713768005371,,,,,1.0,,-61.48304247918898,,,2.0,,-1.8498984340687615E8,,3468.57080078125,0.008923000000038428,,1.0,,1.0,6.590620752508229,,3.937007874015629,,1.0,,,2.4664668960397926,0.0,,0.0,,,-60.76717690587674,-15.663860104061078,,8.53125,,,1.0,,43.625,0.0,,,,0.0,-21.14285659790039,1.0,,104.56044164555428,,,1.0,24.96875,,
350.648873,,3.0,9.617660773172954,3475.0,34.1875,,,,,0.9529682968506868,0.35,25.0625,,,0.0,0.0,,,0.0,,,1.0,,34.5625,17.875,,-2.2880409376798525,1.0,,0.0,17.3125,-0.28232672810554504,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.01440900000000056,6.393778499593657,12.65625,,,,3.937007874015629,,,,,0.0,,0.7164525389671326,-0.27277442812919617,0.0,,0.0,105.7044621143942,4645.712890625,,-35.999996185302734,,,,,1.0,,-61.38509304353576,,,2.0,,-1.8498984340687615E8,,3468.5703125,0.009637999999995372,,1.0,,1.0,6.590620752508229,,3.937007874015629,,1.0,,,2.4580223124192107,0.0,,0.0,,,-60.86512634152996,-15.663860104061078,,9.15625,,,1.0,,43.625,0.0,,,,0.0,-21.14285659790039,1.0,,104.56044164555428,,,1.0,24.8125,,
350.666006,,3.0,15.371767866021862,3475.0,39.4375,,,-1.0,,0.11086156143126549,0.35,24.90625,33.91171353643924,8.46875,0.0,0.0,,0.0,0.0,,,1.0,,25.15625,16.90625,73.22431607142858,-2.052633613618582,1.0,0.0,0.0,27.96875,-0.29871517419815063,0.05798625946044922,0.0,1.0,,0.0,0.35,1.0,1.0,,,0.017133000000001175,6.577592737298148,13.6875,0.0,,,3.8976377952754717,0.0,,,,0.0,,0.7173680663108826,-0.2308420091867447,0.0,,0.0,105.76443807313657,4628.57080078125,10.95,-35.999996185302734,123.91171353643924,67.25,,,1.0,0.186279296875,-71.57388344068387,,0.0,2.0,,-1.8498984340687615E8,,3468.5703125,0.019351000000028762,10.801979492187499,1.0,,1.0,6.590620752508229,,3.8976377952754717,0.0,1.0,,,2.3986082178387456,0.0,0.0,0.0,0.369873046875,145.0,-69.4840310140313,-15.663860104061078,,8.5625,,0.444091796875,1.0,0.49423113465309143,39.46875,0.0,0.0,,0.0,0.0,-30.857141494750977,1.0,0.0,104.73812126632728,,,1.0,25.03125,,
350.691491,,3.0,14.909597918047812,3475.0,39.4375,,,,,6.276676302049444,0.35,24.90625,,,0.0,0.0,,,0.0,,,1.0,,31.375,16.90625,,-2.0783401573304445,1.0,,0.0,27.96875,-0.28153324127197266,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.02548500000000331,6.58653808576863,11.90625,,,,3.937007874015629,,,,,0.0,,0.730399489402771,-0.3118686378002167,0.0,,0.0,105.7772913449925,4628.57080078125,,-42.85714340209961,,,,,1.0,,-71.54817689697201,,,2.0,,-1.8498984340687615E8,,3468.57080078125,0.008662000000015269,,1.0,,1.0,6.590620752508229,,3.937007874015629,,1.0,,,2.3845443841735277,0.0,,0.0,,,-69.50973755774316,-15.663860104061078,,8.5625,,,1.0,,11.375,0.0,,,,0.0,-45.142852783203125,1.0,,104.73812126632728,,,1.0,24.84375,,
350.707345,,3.0,18.42550600101202,3475.0,35.5625,,,,,355.0048155290834,0.35,25.0,,,0.0,0.0,,,0.0,,,1.0,,31.375,19.5,,-1.9203873012236272,1.0,,0.0,13.15625,-0.28153324127197266,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.015853999999990265,6.635136978648591,13.875,,,,4.015748031495944,,,,,0.0,,0.7201758027076721,-0.27414777874946594,0.0,,0.0,105.80041709576173,4594.28564453125,,-49.142860412597656,,,,,1.0,,-76.70799967914805,,,1.0,,-1.8498984340687615E8,,3468.57080078125,0.006107000000042717,,1.0,,1.0,6.590620752508229,,4.015748031495944,,1.0,,,2.2922278096069832,0.0,,0.0,,,-73.75378064104639,-15.421311986524351,,10.6875,,,1.0,,11.375,0.0,,,,0.0,-45.142852783203125,1.0,,104.84022344514992,,,1.0,24.84375,,
350.719006,,3.0,17.92745986415652,3475.0,22.1875,,,,,359.25862757746535,0.35,24.9375,,,0.0,0.0,,,0.0,,,1.0,,28.21875,19.28125,,-1.7564047168858394,1.0,,0.0,27.03125,-0.28171634674072266,0.05798625946044922,0.0,1.0,,,0.35,1.0,1.0,,,0.011661000000003696,6.689740129491165,13.875,,,,4.015748031495944,,,,,0.0,,0.7200537323951721,-0.27393415570259094,0.0,,0.0,105.83009573358835,4594.28564453125,,-49.142860412597656,,,,,1.0,,-81.89226605409011,,,1.0,,-1.8498984340687615E8,,3468.57080078125,0.00609100000002627,,1.0,,1.0,6.590620752508229,,4.015748031495944,,1.0,,,2.2555414009707504,0.0,,0.0,,,-77.97333942492683,-15.421311986524351,,9.28125,,,1.0,,25.21875,0.0,,,,0.0,-45.142852783203125,1.0,,104.95189337514543,,,1.0,24.9375,,
350.748938,,3.0,14.130978804994761,3475.0,30.25,,,,,346.39679182174564,0.35,24.8125,,,0.0,0.0,,,0.0,,,1.0,,27.59375,17.46875,,-1.854591074878698,1.0,,0.0,22.0625,-0.29071933031082153,0.0593876838684082,0.0,1.0,,,0.35,1.0,1.0,,,0.029932000000030712,6.607296496218189,12.34375,,,,4.015748031495944,,,,,0.0,,0.7268898487091064,-0.3184606432914734,0.0,,0.0,106.00101876071899,4565.71435546875,,-55.42856979370117,,,,,1.0,,-86.83408949540546,,,1.0,,-1.8498984340687615E8,,3462.8564453125,0.007811000000003787,,1.0,,1.0,6.475619377280159,,4.015748031495944,,1.0,,,1.9671618572155758,0.0,,0.0,,,-82.43538397395763,-15.421311986524351,,9.9375,,,1.0,,35.375,0.0,,,,0.0,-54.85714340209961,1.0,,105.07372322327964,,,1.0,25.03125,,
350.76235,,3.0,19.43689099605555,3475.0,26.1875,,,,,0.45288413277825157,0.35,24.90625,,,0.0,0.0,,,0.0,,,1.0,,27.59375,19.84375,,-1.7978676557871722,1.0,,0.0,25.96875,-0.29071933031082153,0.0593876838684082,0.0,1.0,,,0.35,1.0,1.0,,,0.013412000000016633,6.642853572611322,13.28125,,,,4.015748031495944,,,,,0.0,,0.7238075137138367,-0.3184606432914734,0.0,,0.0,106.10527781537101,4537.14306640625,,-55.42856979370117,,,,,1.0,,-91.95184697487143,,,1.0,,-1.8498984340687615E8,,3462.8564453125,0.004978999999991629,,1.0,,1.0,6.475619377280159,,4.015748031495944,,1.0,,,1.8899933330344758,0.0,,0.0,,,-86.72154960253783,-15.421311986524351,,10.15625,,,1.0,,24.75,0.0,,,,0.0,-54.85714340209961,1.0,,105.20634398747742,,,1.0,25.03125,,
350.772297,,4.0,22.494494628603135,3475.0,26.1875,,,,,356.62157610059273,0.35,24.90625,,,0.0,0.0,,,0.0,,,1.0,,24.125,19.84375,,-2.0161369994990253,1.0,,0.0,25.96875,-0.2530289590358734,0.0593876838684082,0.0,1.0,,,0.35,1.0,1.0,,,0.009946999999954187,6.751654849075366,13.28125,,,,3.9763779527557865,,,,,0.0,,0.731131911277771,-0.33671072125434875,0.0,,0.0,106.21441248722694,4537.14306640625,,-55.42856979370117,,,,,1.0,,-91.73357763115958,,,2.0,,-1.8498984340687615E8,,3462.8564453125,0.0056960000000003674,,1.0,,1.0,6.475619377280159,,3.9763779527557865,,1.0,,,1.8391563361526817,0.0,,0.0,,,-86.93981894624969,-15.421311986524351,,10.15625,,,1.0,,24.75,0.0,,,,0.0,-54.85714340209961,1.0,,105.20634398747742,,,1.0,25.03125,,
350.783174,,4.0,10.476507143838392,3475.0,20.71875,,,,,354.35163206218226,0.35,24.96875,,,0.0,0.0,,,0.0,,,1.0,,24.125,19.71875,,-1.9454332243417127,1.0,,0.0,24.0,-0.32255011796951294,0.0593876838684082,0.0,1.0,,,0.35,1.0,1.0,,,0.010876999999993586,6.745917481880186,13.0,,,,3.937007874015629,,,,,0.0,,0.7273170948028564,-0.33671072125434875,0.0,,0.0,106.32314270784964,4537.14306640625,,-65.71428680419922,,,,,1.0,,-96.88756256546333,,,2.0,,-1.8498984340687615E8,,3462.8564453125,0.005555000000015298,,1.0,,1.0,6.475619377280159,,3.937007874015629,,1.0,,,1.772611619381972,0.0,,0.0,,,-91.18963383075213,-15.421311986524351,,11.03125,,,1.0,,37.21875,0.0,,,,0.0,-61.142852783203125,1.0,,105.35042609567878,,,1.0,25.03125,,
350.793903,,4.0,15.76127517010886,3475.0,20.71875,,,,,358.01190410754185,0.35,25.0,,,0.0,0.0,,,0.0,,,1.0,,32.5625,19.71875,,-2.2096201680535614,1.0,,0.0,24.0,-0.316934734582901,0.0593876838684082,0.0,1.0,,,0.35,1.0,1.0,,,0.01072900000002619,6.728684217647005,13.0,,,,3.937007874015629,,,,,0.0,,0.7334818840026855,-0.37595751881599426,0.0,,0.0,106.45523617970557,4537.14306640625,,-65.71428680419922,,,,,1.0,,-96.62337562175148,,,2.0,,-1.8498984340687615E8,,3462.8564453125,0.006296000000020285,,1.0,,1.0,6.475619377280159,,3.937007874015629,,1.0,,,1.7115805635266128,0.0,,0.0,,,-91.45382077446398,-15.421311986524351,,11.03125,,,1.0,,26.75,0.0,,,,0.0,-68.0,1.0,,105.35042609567878,,,1.0,24.8125,,
