TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
191.932895,,0.0,338.4328900744127,3475.0,25.78125,,-1.0,,359.0426190384842,0.35,7.78125,7.5,0.0,0.0,,0.0,0.0,,,1.0,,27.46875,13.75,94.62625178571427,-0.13770137015870887,0.0,0.0,0.0,30.15625,0.14041566848754883,0.06289434432983398,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.01288900000000126,-2.338183078277086,54.375,0.0,74.3,,9.547244094488132,0.0,,,,0.0,,0.600573718547821,0.09994811564683914,0.0,,0.0,144.4238636234849,1554.28564453125,10.5,9.714285850524902,116.0,,64.1020051345609,1.0,0.170654296875,35.94756356583514,,0.0,0.0,,0.0,,148.57142639160156,10.42503125,0.05049399999998627,1.0,84.9,1.0,6.475559391273604,,9.547244094488132,0.0,1.0,,,-0.10846725774307177,0.0,-1.0,0.0,0.3701171875,10.0,35.67216082551772,0.0,,94.75,,0.45947265625,1.0,0.4824860990047455,25.4375,0.0,0.0,,0.0,1.0,8.0,0.0,0.0,144.35501293840554,,,1.0,7.8125,,
191.9864,,0.0,352.67396621545174,3475.0,29.625,,,,358.6680410409149,0.35,7.78125,,0.0,0.0,,,0.0,,,1.0,,17.84375,13.75,,-0.13064303999993854,0.0,,0.0,26.125,0.23557236790657043,0.06289434432983398,0.0,0.0,,,0.35,0.0,1.0,,,0.053505000000001246,-2.423502100604726,54.375,,,,9.56692913385821,,,,,0.0,,0.5241248607635498,0.22748497128486633,0.0,,0.0,144.4203344584055,1554.28564453125,,9.714285850524902,,,,1.0,,35.94050523567637,,,0.0,,0.0,,148.57142639160156,,0.009375000000005684,1.0,,1.0,6.475559391273604,,9.56692913385821,,1.0,,,-0.12022466094703951,0.0,,0.0,,,35.67921915567649,0.0,,77.59375,,,1.0,,35.65625,0.0,,,,1.0,8.0,0.0,,144.35501293840554,,,1.0,7.8125,,
191.998468,,0.0,339.3105708608606,3475.0,29.625,,,,1.4733528072992323,0.35,7.125,,0.0,0.0,,,0.0,,,1.0,,17.84375,10.03125,,-0.12797777142850464,0.0,,0.0,26.125,0.23557236790657043,0.11170172691345215,0.0,0.0,,,0.35,0.0,1.0,,,0.012067999999999302,-2.5122566255291625,98.21875,,,,9.507874015747973,,,,,0.0,,0.5185094475746155,0.22748497128486633,0.0,,0.0,144.4190018241198,2114.28564453125,,9.714285850524902,,,,1.0,,39.91671354440232,,,0.0,,0.0,,148.57142639160156,,0.007459000000011429,1.0,,1.0,4.19932219001707,,9.507874015747973,,1.0,,,-0.11727793665674223,0.0,,0.0,,,39.66075800154531,0.0,,77.59375,,,1.0,,35.65625,0.0,,,,1.0,8.0,0.0,,144.35501293840554,,,1.0,12.03125,,
192.008886,,0.0,338.73774694225557,3475.0,27.09375,,,,359.19045651550647,0.35,7.125,,0.0,0.0,,,0.0,,,1.0,,21.65625,10.03125,,-0.135666582857084,0.0,,0.0,29.53125,0.21164585649967194,0.11170172691345215,0.0,0.0,,,0.35,0.0,1.0,,,0.01041799999998716,-2.7144118592861743,110.84375,,,,9.448818897637736,,,,,0.0,,0.6461378931999207,0.19998779892921448,0.0,,0.0,144.42284622983408,2114.28564453125,,14.285715103149414,,,,1.0,,39.9244023558309,,,0.0,,0.0,,234.28570556640625,,0.007072000000022172,1.0,,1.0,4.19932219001707,,9.448818897637736,,1.0,,,-0.13130473719664923,0.0,,0.0,,,39.65306919011673,0.0,,80.5625,,,1.0,,27.3125,0.0,,,,1.0,12.0,0.0,,144.35501293840554,,,1.0,8.78125,,
192.018861,,0.0,345.93066225852505,3475.0,27.09375,,,,1.971789455820175,0.35,8.3125,,0.0,0.0,,,0.0,,,1.0,,21.65625,15.6875,,-0.14510123047614343,0.0,,0.0,29.53125,0.21164585649967194,0.11170172691345215,0.0,0.0,,,0.35,0.0,1.0,,,0.00997499999999718,-3.0699951443587015,110.84375,,,,9.448818897637736,,,,,0.0,,0.6559648513793945,0.19998779892921448,0.0,,0.0,144.4275635536436,2114.28564453125,,14.285715103149414,,,,1.0,,43.91271058074726,,,0.0,,0.0,,234.28570556640625,,0.009056000000015274,1.0,,1.0,4.19932219001707,,9.448818897637736,,1.0,,,-0.08391355908751644,0.0,,0.0,,,43.62250811979497,0.0,,74.46875,,,1.0,,27.3125,0.0,,,,1.0,12.0,0.0,,144.35501293840554,,,1.0,8.78125,,
192.031146,,0.0,347.069072649131,3475.0,26.0625,,,,358.11415439437343,0.35,8.3125,,0.0,0.0,,,0.0,,,1.0,,23.65625,15.6875,,-0.1512259619047427,0.0,,0.0,27.875,0.24323251843452454,0.11170172691345215,0.0,0.0,,,0.35,0.0,1.0,,,0.012285000000019863,-3.1832858836093356,79.90625,,,,9.448818897637736,,,,,0.0,,0.6772362589836121,0.23166599869728088,0.0,,0.0,144.4306259193579,2114.28564453125,,14.285715103149414,,,,1.0,,47.897708889473336,,,0.0,,0.0,,234.28570556640625,,0.007080000000001974,1.0,,1.0,4.19932219001707,,9.448818897637736,,1.0,,,-0.11298122768563307,0.0,,0.0,,,47.59525696566385,0.0,,74.46875,,,1.0,,22.375,0.0,,,,1.0,12.0,0.0,,144.35501293840554,,,1.0,7.5,,
192.041539,,0.0,348.20440032787616,3475.0,26.0625,,,,1.1584534246320086,0.35,6.71875,,0.0,0.0,,,0.0,,,1.0,,18.15625,13.3125,,-0.15676891428569206,0.0,,0.0,27.875,0.2055116444826126,0.053839921951293945,0.0,0.0,,,0.35,0.0,1.0,,,0.010392999999993435,-3.3127657612801893,79.90625,,,,9.488188976377893,,,,,0.0,,0.5225379467010498,0.19394512474536896,0.0,,0.0,144.43339739554838,2662.85693359375,,14.285715103149414,,,,1.0,,47.903251841854285,,,0.0,,0.0,,234.28570556640625,,0.008209999999991169,1.0,,1.0,7.172754401415977,,9.488188976377893,,1.0,,,-0.11969876784693219,0.0,,0.0,,,47.5897140132829,0.0,,79.125,,,1.0,,22.375,0.0,,,,1.0,12.0,0.0,,144.35501293840554,,,1.0,7.5,,
192.053301,,0.0,345.2769371350737,3475.0,26.75,,,,1.7013675398486625,0.35,0.03125,,0.0,0.0,,,0.0,,,1.0,,18.15625,10.21875,,-0.1618201257142573,0.0,,0.0,29.71875,0.2686544358730316,0.053839921951293945,0.0,0.0,,,0.35,0.0,1.0,,,0.011762000000004491,-3.417774251929187,99.625,,,,9.52755905511805,,,,,0.0,,0.7535630464553833,0.25733208656311035,0.0,,0.0,144.43592300126267,2662.85693359375,,20.571430206298828,,,,1.0,,51.88717663058018,,,0.0,,0.0,,342.8571472167969,,0.006542999999993526,1.0,,1.0,7.172754401415977,,9.52755905511805,,1.0,,,-0.1131651406097032,0.0,,0.0,,,51.563536379151664,0.0,,79.125,,,1.0,,24.75,0.0,,,,1.0,18.285715103149414,0.0,,144.35501293840554,,,1.0,8.8125,,
192.061301,,0.0,344.82835338544396,3475.0,26.75,,,,0.3556142191748519,0.35,0.03125,,0.0,0.0,,,0.0,,,1.0,,18.15625,10.21875,,-0.16249458285710716,0.0,,0.0,29.71875,0.2686544358730316,0.053839921951293945,0.0,0.0,,,0.35,0.0,1.0,,,0.007999999999981355,-3.46194574501309,99.625,,,,9.52755905511805,,,,,0.0,,0.7535630464553833,0.25733208656311035,0.0,,0.0,144.4362602298341,2662.85693359375,,20.571430206298828,,,,1.0,,51.88785108772303,,,0.0,,0.0,,342.8571472167969,,0.005535000000008949,1.0,,1.0,7.172754401415977,,9.52755905511805,,1.0,,,-0.10571265365723607,0.0,,0.0,,,51.562861922008814,0.0,,79.125,,,1.0,,24.75,0.0,,,,1.0,18.285715103149414,0.0,,144.35501293840554,,,1.0,8.8125,,
192.067888,,0.0,343.1651807533023,3475.0,23.53125,,,,359.239622487766,0.35,0.03125,,0.0,0.0,,,0.0,,,1.0,,22.84375,10.21875,,-0.1691182171427954,0.0,,0.0,22.28125,0.2556230425834656,0.053839921951293945,0.0,0.0,,,0.35,0.0,1.0,,,0.0065870000000245454,-3.588434727775502,99.625,,,,9.547244094488128,,,,,0.0,,0.7840510010719299,0.24448378384113312,0.0,,0.0,144.43957204697693,2662.85693359375,,20.571430206298828,,,,1.0,,51.89447472200872,,,0.0,,0.0,,342.8571472167969,,0.018304999999998017,1.0,,1.0,7.172754401415977,,9.547244094488128,,1.0,,,-0.13023731080458734,0.0,,0.0,,,51.556238287723126,0.0,,69.125,,,1.0,,26.09375,0.0,,,,1.0,25.714284896850586,0.0,,144.35501293840554,,,1.0,8.8125,,
