TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
128.659763,,1.0,340.3293616639782,3475.0,27.25,,,,2.4659516634400904,0.35,9.75,,0.0,0.0,,,0.0,,,1.0,,27.8125,13.40625,,-0.020868203956041498,0.0,,0.0,36.59375,0.13391521573066711,0.04693603515625,0.0,0.0,,,0.35,0.0,1.0,,,0.040512000000006765,-1.464292769213418,59.71875,,,,9.055118110236162,,,,,0.0,,0.4344004690647125,0.1343729943037033,0.0,,0.0,98.1461086223065,1125.71435546875,,4.0,,,,1.0,,23.894109667740352,,,0.0,,0.0,,22.85714340209961,0.023248999999992748,,1.0,,1.0,6.48417876113856,,9.055118110236162,,1.0,,,0.06551173322801061,0.0,,0.0,,,23.85237325982827,0.0,,75.1875,,,1.0,,38.40625,0.0,,,,1.0,4.0,0.0,,98.13567452032848,,,1.0,9.0625,,
128.685583,,1.0,348.40490937942945,3475.0,31.53125,,,,358.0140666043047,0.35,9.75,,0.0,0.0,,,0.0,,,1.0,,26.6875,12.15625,,-0.011252797362629963,0.0,,0.0,33.25,0.16562394797801971,0.04693603515625,0.0,0.0,,,0.35,0.0,1.0,,,0.025820000000010168,-1.8148422070744206,51.96875,,,,9.09448818897632,,,,,0.0,,0.5141758322715759,0.1659291386604309,0.0,,0.0,98.1413009190098,1125.71435546875,,4.0,,,,1.0,,27.863367838444283,,,0.0,,0.0,,57.14285659790039,0.005204999999989468,,1.0,,1.0,6.48417876113856,,9.09448818897632,,1.0,,,0.07616017179009503,0.0,,0.0,,,27.840862243719023,0.0,,82.21875,,,1.0,,34.46875,0.0,,,,1.0,4.0,0.0,,98.13567452032848,,,1.0,9.0625,,
128.692517,,1.0,345.13076559187067,3475.0,31.53125,,,,2.76117805769201,0.35,9.75,,0.0,0.0,,,0.0,,,1.0,,26.6875,12.15625,,-0.009695680439534726,0.0,,0.0,33.25,0.16562394797801971,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.006934000000001106,-1.8768149675920707,95.15625,,,,9.133858267716477,,,,,0.0,,0.48747214674949646,0.1659291386604309,0.0,,0.0,98.14052236054825,1125.71435546875,,4.0,,,,1.0,,31.840684298818587,,,0.0,,0.0,,114.28572082519531,0.004706999999996242,,1.0,,1.0,6.650847866142756,,9.133858267716477,,1.0,,,0.07807436173051838,0.0,,0.0,,,31.821292937939518,0.0,,82.21875,,,1.0,,34.46875,0.0,,,,1.0,4.0,0.0,,98.13567452032848,,,1.0,8.65625,,
128.699411,,1.0,345.15088716151234,3475.0,28.625,,,,0.4046651462309842,0.35,9.75,,0.0,0.0,,,0.0,,,1.0,,29.96875,12.15625,,-0.010190662197771871,0.0,,0.0,27.40625,0.1835993528366089,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.006893999999988409,-1.9441357416077678,95.15625,,,,9.153543307086554,,,,,0.0,,0.5128635764122009,0.18036438524723053,0.0,,0.0,98.14076985142736,1125.71435546875,,6.857142925262451,,,,1.0,,31.841179280576824,,,0.0,,0.0,,114.28572082519531,0.005574999999993224,,1.0,,1.0,6.650847866142756,,9.153543307086554,,1.0,,,0.08663459177360296,0.0,,0.0,,,31.82079795618128,0.0,,82.21875,,,1.0,,33.1875,0.0,,,,1.0,6.285714626312256,0.0,,98.13567452032848,,,1.0,9.46875,,
128.719397,,1.0,337.4157762456444,3475.0,32.75,,,,359.64427582970524,0.35,10.53125,,0.0,0.0,,,0.0,,,1.0,,25.8125,10.9375,,0.014351990549471338,0.0,,0.0,34.78125,0.2152470499277115,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.019985999999988735,-2.274092330805203,83.03125,,,,9.133858267716477,,,,,0.0,,0.5496078133583069,0.21198156476020813,0.0,,0.0,98.12849852505374,1691.4287109375,,6.857142925262451,,,,1.0,,35.79551020512696,,,0.0,,0.0,,114.28572082519531,0.0034370000000194523,,1.0,,1.0,6.650847866142756,,9.133858267716477,,1.0,,,0.13506159199967466,0.0,,0.0,,,35.8242141862259,0.0,,68.96875,,,1.0,,35.65625,0.0,,,,1.0,6.285714626312256,0.0,,98.13567452032848,,,1.0,7.03125,,
128.739682,,1.0,343.67167983524166,3475.0,30.75,,,,358.8601937730498,0.35,10.53125,,0.0,0.0,,,0.0,,,1.0,,19.3125,8.0,,0.06486899978023075,0.0,,0.0,33.8125,0.22650837898254395,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.02028500000000122,-2.8185845353505075,100.625,,,,9.114173228346399,,,,,0.0,,0.7541733980178833,0.2228461503982544,0.0,,0.0,98.10324002043836,2245.71435546875,,10.285714149475098,,,,1.0,,39.723866773193585,,,0.0,,0.0,,188.57144165039062,0.014934000000010883,,1.0,,1.0,6.650847866142756,,9.114173228346399,,1.0,,,0.1437271353975885,0.0,,0.0,,,39.853604772754046,0.0,,105.5625,,,1.0,,34.90625,0.0,,,,1.0,9.714285850524902,0.0,,98.13567452032848,,,1.0,7.9375,,
128.760065,,1.0,339.64307626025476,3475.0,25.625,,,,0.8408057518711896,0.35,7.71875,,0.0,0.0,,,0.0,,,1.0,,31.40625,8.0,,0.08380991626376044,0.0,,0.0,23.9375,0.1990722417831421,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.020383000000009588,-2.992548679947238,56.75,,,,9.094488188976321,,,,,0.0,,0.6758629083633423,0.19541001319885254,0.0,,0.0,98.0937695621966,2245.71435546875,,14.857142448425293,,,,1.0,,43.683799434007355,,,0.0,,0.0,,188.57144165039062,0.006018000000011625,,1.0,,1.0,6.650847866142756,,9.094488188976321,,1.0,,,0.14847965773371338,0.0,,0.0,,,43.851419266534876,0.0,,105.5625,,,1.0,,25.9375,0.0,,,,1.0,14.285715103149414,0.0,,98.13567452032848,,,1.0,8.3125,,
128.78012,,1.0,347.3752930928216,3475.0,25.09375,,,,0.7603350336026775,0.35,10.84375,,0.0,0.0,,,0.0,,,1.0,,19.5625,10.0,,0.11399470043957649,0.0,,0.0,30.375,0.2628864347934723,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.02005500000001348,-3.2124721371789184,75.78125,,,,9.055118110236164,,,,,0.0,,0.7025971412658691,0.25812554359436035,0.0,,0.0,98.07867717010869,3320.0,,14.857142448425293,,,,1.0,,47.632488227129016,,,0.0,,0.0,,285.71429443359375,0.007515999999981204,,1.0,,1.0,6.650847866142756,,9.055118110236164,,1.0,,,0.13829316769988775,0.0,,0.0,,,47.86047762800817,0.0,,79.9375,,,1.0,,27.59375,0.0,,,,1.0,14.285715103149414,0.0,,98.13567452032848,,,1.0,8.9375,,
128.79978,,1.0,347.2147851542737,3475.0,23.9375,,,,3.5654829807634547,0.35,12.59375,,0.0,0.0,,,0.0,,,1.0,,20.75,10.0,,0.14752535318683613,0.0,,0.0,25.03125,0.2604754865169525,0.04688429832458496,0.0,0.0,,,0.35,0.0,1.0,,,0.019659999999987576,-3.4676549790107454,89.84375,,,,9.094488188976321,,,,,0.0,,0.9941404461860657,0.251808226108551,0.0,,0.0,98.06191184373506,3320.0,,21.142858505249023,,,,1.0,,51.577831151679085,,,0.0,,0.0,,411.4285888671875,0.0062399999999911415,,1.0,,1.0,6.650847866142756,,9.094488188976321,,1.0,,,0.16389537282142416,0.0,,0.0,,,51.87288185805276,0.0,,95.6875,,,1.0,,22.09375,0.0,,,,1.0,20.0,0.0,,98.13567452032848,,,1.0,7.03125,,
128.819825,,1.0,346.760383246117,3475.0,15.9375,,-1.0,,357.58713460205945,0.35,13.28125,8.0625,0.0,0.0,,0.0,0.0,,,1.0,,18.46875,9.15625,83.46289642857141,0.2100549993406844,0.0,0.0,0.0,20.0,0.24781030416488647,0.04688429832458496,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.020045000000010305,-3.8731333492520847,112.09375,0.0,,,9.133858267716478,0.0,,,,4.25,,0.8040711879730225,0.24204230308532715,0.0,,0.0,98.03064702065814,3822.857177734375,9.3,28.0,174.875,,,1.0,0.178466796875,59.47304866011991,,0.0,0.0,,0.0,,571.4285888671875,0.024308999999988146,9.187384521484375,1.0,,1.0,6.650847866142756,,9.133858267716478,0.0,1.0,,,0.17357015640712992,0.0,-1.0,0.0,0.359619140625,224.0,59.893158658801276,0.0,,96.0,,0.46240234375,1.0,0.49329057335853577,18.46875,0.0,0.0,,0.0,1.0,27.428571701049805,0.0,0.0,98.13567452032848,,,1.0,9.9375,,
128.846824,,1.0,349.1786351264261,3475.0,15.9375,,,,2.2202837913847904,0.35,10.0625,,0.0,0.0,,,0.0,,,1.0,,18.46875,11.71875,,0.22823494703300184,0.0,,0.0,20.0,0.19980467855930328,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.026998999999989337,-3.956708988034595,112.09375,,,,9.133858267716478,,,,,4.25,,0.8565019965171814,0.1905880868434906,0.0,,0.0,98.02155704681198,4137.14306640625,,28.0,,,,1.0,,59.45486871242759,,,0.0,,0.0,,571.4285888671875,0.017959999999987986,,1.0,,1.0,6.484860478923411,,9.133858267716478,,1.0,,,0.19318515509788478,0.0,,0.0,,,59.911338606493594,0.0,,92.34375,,,1.0,,18.46875,0.0,,,,1.0,27.428571701049805,0.0,,98.13567452032848,,,1.0,9.9375,,
128.868129,,1.0,346.76261996911967,3475.0,19.0625,,,,357.5558708221833,0.35,9.5,,0.0,0.0,,,0.0,,,1.0,,16.9375,11.78125,,0.2664986595604546,0.0,,0.0,17.0625,0.21570482850074768,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.021305000000012342,-4.0192645501432995,90.9375,,,,9.074803149606243,,,,,4.25,,0.8306832909584045,0.2532120645046234,0.0,,0.0,98.00242519054825,4137.14306640625,,36.57143020629883,,,,1.0,,63.39547857719762,,,0.0,,0.0,,731.4285888671875,0.01201799999998343,,1.0,,1.0,6.484860478923411,,9.074803149606243,,1.0,,,0.16507659127160532,0.0,,0.0,,,63.92847589631853,0.0,,77.75,,,1.0,,8.75,0.0,,,,1.0,43.42857360839844,0.0,,98.13567452032848,,,1.0,11.75,,
128.88128,,1.0,349.8702945340401,3475.0,12.3125,,,,359.9522415380287,0.35,9.5,,0.0,0.0,,,0.0,,,1.0,,16.9375,12.03125,,0.27401519780221406,0.0,,0.0,8.625,0.21570482850074768,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.013150999999993473,-4.0647559597488705,90.9375,,,,9.015748031496006,,,,,4.25,,1.0,0.21207311749458313,0.0,,0.0,97.99866692142737,4217.14306640625,,43.42857360839844,,,,1.0,,67.36683561625316,,,0.0,,0.0,,731.4285888671875,0.0057610000000067885,,1.0,,1.0,6.484860478923411,,9.015748031496006,,1.0,,,0.15297575554005696,0.0,,0.0,,,67.91486601185758,0.0,,77.75,,,1.0,,8.75,0.0,,,,1.0,43.42857360839844,0.0,,98.13567452032848,,,1.0,8.59375,,
128.899987,,1.0,1.3084878546295775,3475.0,18.125,,,,2.126596176085696,0.35,9.65625,,0.0,0.0,,,0.0,,,1.0,,9.96875,11.3125,,0.29824144065935343,0.0,,0.0,16.875,0.2793359160423279,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.018707000000006246,-4.118771043944363,73.40625,,,,9.035433070866084,,,,,4.375,,1.0,0.27497178316116333,0.0,,0.0,97.9865537999988,4217.14306640625,,43.42857360839844,,,,1.0,,71.32148295069373,,,0.0,,0.0,,925.71435546875,0.00726099999999974,,1.0,,1.0,6.484860478923411,,9.035433070866084,,1.0,,,0.16504631440607276,0.0,,0.0,,,71.91796583201244,0.0,,97.53125,,,1.0,,19.84375,0.0,,,,1.0,43.42857360839844,0.0,,98.13567452032848,,,1.0,6.25,,
128.920324,,1.0,352.9809280529518,3475.0,19.75,,,,7.436957775795351,0.35,9.9375,,0.0,0.0,,,0.0,,,1.0,,20.125,11.3125,,0.34415430483520026,0.0,,0.0,13.5,0.2700277864933014,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.020336999999983618,-4.215392265043615,73.03125,,,,9.055118110236162,,,,,4.375,,1.0,0.26526689529418945,0.0,,0.0,97.96359736791088,4217.14306640625,,50.28571701049805,,,,1.0,,75.25444366381515,,,0.0,,0.0,,1108.571533203125,0.006790999999992664,,1.0,,1.0,6.484860478923411,,9.055118110236162,,1.0,,,0.21699624257603925,0.0,,0.0,,,75.94275227348555,0.0,,76.40625,,,1.0,,19.625,0.0,,,,1.0,50.28571701049805,0.0,,98.13567452032848,,,1.0,6.96875,,
128.939897,,1.0,345.2428684761879,3475.0,12.09375,,,,356.7130854528763,0.35,9.28125,,0.0,0.0,,,4.625,,,1.0,,11.3125,11.875,,0.44654199670330286,0.0,,0.0,19.0,0.25745415687561035,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.019573000000008278,-4.4049393432158785,90.71875,,,,9.133858267716477,,,,,4.625,,1.0,0.24854274094104767,0.0,,0.0,97.91240352197683,4102.857421875,,50.28571701049805,,,,1.0,,79.1309295492441,,,0.0,,0.0,,1108.571533203125,0.022981999999984737,,1.0,,1.0,6.484860478923411,,9.133858267716477,,1.0,,,0.254398317010311,0.0,,3.0,,,80.0240135426507,0.0,,79.65625,,,1.0,,15.15625,0.0,,,,1.0,50.28571701049805,0.0,,98.13567452032848,,,1.0,7.875,,
128.970202,,1.0,355.7806388044969,3475.0,12.09375,,,,0.852110358034237,0.35,8.1875,,0.0,0.0,,,4.625,,,1.0,,11.3125,13.15625,,0.47214226131870873,0.0,,0.0,12.15625,0.25745415687561035,0.05743598937988281,0.0,0.0,,,0.35,0.0,1.0,,,0.030304999999998472,-4.471205702969917,79.59375,,,,9.173228346456634,,,,,4.625,,0.982268750667572,0.24854274094104767,0.0,,0.0,97.89960338966912,4102.857421875,,58.28571701049805,,,,1.0,,87.06307643922382,,,0.0,,0.0,,1502.8572998046875,0.005642999999992071,,1.0,,1.0,6.484860478923411,,9.173228346456634,,1.0,,,0.2596494138087977,0.0,,3.0,,,88.00736096186124,0.0,,97.15625,,,1.0,,15.15625,0.0,,,,1.0,57.71429443359375,0.0,,98.13567452032848,,,1.0,7.625,,
